text,label
i want to take a shower but feel weird about doing it here it seems against the routine,5
i must learn to let go of these feelings of worry fear disappointment and anger when others do not seem sympathetic to my pain,2
i was feeling shaky in that balancing pose,4
i can feel it when you are angry or sad,3
i help my daughter when she is feeling angry,3
i feel weird with just his perfect day of worry free lazy junk food and video games,5
i got to thinking about how the first time someone at al anon suggested going to an open aa meeting and how it would help us to feel compassionate about the alcoholic i thought to myself no way,2
i didnt know how to feel about being legitimately fearful of him,4
i feel threatened by people whom i think are more talented than i am,4
i think of having sex wid them i feel their care for me i feel like a child in their arms caring for me i feel that they r like my mothers,2
i feel troubled lately but at the same time a little confident and a lot stronger than in the past,0
i don t know if it will be less painful in the long run for me to allow myself to feel these feelings and to allow myself to fantasize about someone loving me,2
i feel weird talking about it because i m such a hack,4
i was feeling anxious about it a few days ago,4
i feel nostalgic yet scared about sending my little man into a classroom across town with a real teacher yet another adventure to add to our new baby girl adventure,2
