text,label
i feel like a rebellious child again yet i am not a child anymore well still a child to my parent but,3
i have a couple of interesting pictures i might post if im feeling spiteful at some point,3
i guess all im trying to say is that i was overthinking things instead of asking him and it made me feel sad,0
i know is i feel like i want to curl into a ball and never be bothered again,3
i am feeling distracted and unable to focus now i get up and take a little walk around my building,3
i think maybe its because i feel a tad bit overwhelmed over all the things i need to get do before the baby arrives,5
i began to feel very dissatisfied and i could easily lapse into moodiness,3
i feel theres somethin strange,4
i was borned i feel very curious about love,5
i feel are worth the risk lotus cobra bloom tender and alloy myr,2
i wound up feeling very fond of the movie that it somehow managed to keep the spirit of the series and that im glad i watched it,2
i dont care if i hurt anyones feelings cos you idiotic stupid dirty desperate people have invaded my privacy,0
i know crying is normal and healthy i do feel terrible whenever i cry in front of oscar,0
i hate it when i dont have any nail varnish on which is most of the time as i cant wear the stuff at work so when i put it on it just makes me feel fab,1
i feel amused by the kinds of entries evrybodt writes about and what goes on in everybodys head,1
i complain he probably feel annoyed sometimes he is a caring brother good listener and advisor amusing friend reliable partner a talented cook unbelievable makeup artist ex model fashion admirer and shoe entrepreneur wanna be,3
